pop,taxa_homicidio,domicilios_particulares_permanentes_classes_de_salario_minimo_(%)_de_2_a_3,domicilios_particulares_permanentes_classes_de_salario_minimo_(%)_mais_de_3,populacao_proporcao_de_pessoas_naturais_dos_municipios_(%),proporcao_de_pessoas_de_15_anos_ou_mais_de_idade_com_menos_de_4_anos_de_estudo_(%)_por_sexo_homem
23439.0,63.99590426212722,2.629775237773268,3.826013664483885,66.9873087421871,60.41942617088576
26435.0,22.697181766597318,3.3918419091574434,3.603045869331396,81.5327405298985,57.92154909996174
13577.0,0.0,0.9472700388938804,1.7636396798663765,82.2166542451892,63.20520268391267
59261.0,53.998413796594726,3.2924388799531465,2.738570532050172,76.2809507858906,48.99687777035083
30658.0,13.047165503294408,1.8068615569049868,1.8966182896799109,86.9389984330501,59.287282310194605
17935.0,0.0,2.273701633852192,3.4850109798758653,76.6168706842522,59.526853333489896
9646.0,0.0,1.4479632618642977,2.745602882950944,79.2476586544235,55.690777119023856
20032.0,19.968051118210862,1.4413291301478162,0.9456688110441244,82.75103248598609,62.4670853414729
24435.0,65.47984448536934,4.996854297268281,6.264728964181366,84.6437281784358,46.74126365033987
11942.0,0.0,2.499929619911628,1.2289207646651552,86.53636180455071,64.96084885816357
23108.0,30.292539380301193,1.9216917804280205,2.2830746784435285,70.9119139495755,58.68406357802842
116027.0,49.98836477716394,6.196806023959508,9.679472990676596,70.2746738661608,38.44375379479892
27985.0,32.160085760228704,2.543078544130259,1.4640338385957068,87.42382410002091,56.633904598928225
69454.0,67.67068851326057,4.309228264183469,4.606854108795287,75.0992019049837,41.88817288973657
5872.0,0.0,2.1086317733951176,1.2172358397596996,74.9927905355558,64.30543479615368
61825.0,35.584310553983016,4.279953538544186,5.827875871516388,79.6606491713688,47.98123449625389
15156.0,6.598046978094484,1.443950585391804,1.501142075251625,73.54592762313051,74.15622419011359
24384.0,20.50524934383202,3.0267507886529885,2.6934259994230625,70.2180810116405,63.24504221230816
7373.0,27.126000271260004,0.0,1.5144960977954127,81.808601659806,69.06273079917138
79163.0,39.15970844965451,5.074178903541,4.3872113899744845,66.01443103137339,33.05593302473883
11479.0,52.269361442634384,0.9389525514050016,1.9441321783130263,79.0089505507544,59.82889331391159
15058.0,39.84592907424625,3.813852515101592,9.0290123959363,53.724836946372,35.149710463442226
10639.0,28.19813892283109,2.026877237300131,3.07516650974858,79.75252067487409,62.066606246379074
4795.0,0.0,3.078131727954408,3.311562305176857,67.0052175275523,57.4176182313968
52622.0,45.60830071072935,2.8834195845794586,2.9674777590761816,77.3262106099063,50.15153573822976
21631.0,9.245989552031807,2.1442542422582624,1.4780299066996416,75.58682590864709,67.46226970405135
4021.0,0.0,2.315014191496004,6.988810515098647,63.8823032380526,46.91804800824885
23496.0,8.512087163772557,1.8192198298133664,2.9135842875034825,84.6531323169372,72.33799757221423
33146.0,24.13564230978097,2.43197292644456,2.073625535223152,76.517847320513,61.6416259226225
15018.0,6.658676255160474,0.8105673240000001,2.6556916635,81.8959085371807,57.07925978879359
20789.0,19.24094473038626,3.7147515583887376,4.182443646457472,67.8687386558068,39.74462854111781
14292.0,20.990764063811927,1.7065643001981146,2.076423751252147,75.7677158121415,52.74804400156633
567728.0,67.814164529493,6.9285323277325475,12.901852566154432,53.860998672097,22.718586513541002
10914.0,9.16254352208173,2.663072118696437,1.5864663954962528,80.7001164738737,57.21858647720245
18220.0,21.95389681668496,1.6153922448753697,0.9655682188347334,87.987928399801,66.16992297010394
11824.0,33.82949932341001,4.268245296769313,4.0848680837693125,64.1943036130836,43.356628475128964
24604.0,24.38627865387742,1.6895175247037568,2.3614158668242577,89.17311416327559,66.94201530880912
13378.0,37.374794438630595,2.23938588817437,2.1670003603753303,71.09979603951909,55.897613040300854
9454.0,0.0,0.5903859007389511,1.4158878500188463,77.7806665585005,66.77167612553947
11552.0,34.62603878116344,1.5712283880170184,3.7064934009251873,74.2616017306968,61.4264767598872
12367.0,40.430177084175625,1.4655367515795497,1.614118788627223,85.09148073225141,70.43649259710416
18722.0,80.11964533703664,2.1954062275619224,5.0767062114396,53.0640538513449,52.483744896334784
11942.0,8.373806732540611,3.378382173268544,2.1522857227477448,72.06187779462459,48.53248759201676
19210.0,10.41124414367517,2.9626789459151666,2.435324105692882,79.55999343363659,54.45535124112938
10504.0,19.04036557501904,1.8102708633953717,0.8396870828730094,88.67854890086541,67.0009678872694
14334.0,0.0,2.0589899507114087,2.3464115317050886,84.9426534701945,66.3618026094928
31731.0,25.211937852573193,3.4835608209523086,4.279266330623632,68.50397483219271,55.94788483026221
57755.0,51.94355467059129,3.620275821241969,4.6196587525782284,84.4423758254902,42.02047317371982
24373.0,0.0,3.1774688099844246,2.076690299166305,83.4783049152948,61.38032780496953
10482.0,19.080328181644727,1.8752568694991467,2.4068375602946177,73.7060188896261,59.73140980400324
11731.0,25.573267411132893,0.3413939670791932,0.3339498987429849,92.6887635661932,78.19996512799497
11803.0,16.944844531051427,2.4489822497249123,1.4429180674306132,81.64977216217629,66.40790794421258
12428.0,40.231734792404254,1.3558882578347575,1.4480272777777785,82.4158305551538,51.935490756202825
13796.0,0.0,1.2001405990137242,0.8646559333831935,86.480147518675,56.7110068656551
41276.0,38.763446070355656,3.3894503704003816,2.951296306359437,78.48473375873091,39.03460690141755
28723.0,17.407652403996796,3.888829855202712,5.350157152982585,76.8806118515893,44.53798574691697
356418.0,77.43716647307375,8.917195824912408,17.14554707852396,58.2291130750103,18.625942776710296
22606.0,4.423604352826684,0.9790399445801158,3.0099627227147714,84.25507557878291,63.26524794080238
10631.0,47.03226413319537,1.559391153318531,3.995263164937551,66.5824459163329,54.89993574413333
46821.0,19.222143909784073,2.5123678841555472,3.7401959769993187,75.4702744555143,63.14763126876942
55646.0,44.92685907342846,5.265471706553114,6.405783213009504,69.8206814081598,43.42071995940421
9781.0,10.22390348635109,3.084459334178145,1.8025506179967083,87.12798350772492,60.06930325493097
24410.0,0.0,2.363534601646489,1.7320233046009488,91.1452796082305,70.24277995428982
13307.0,0.0,0.7515211261273035,0.5211052483206847,87.3705661498374,70.74967620765298
18438.0,27.11790866688361,1.3967973307682964,2.72252964390032,82.1262531777903,57.86733742059439
26597.0,7.519645072752566,2.117881617150704,1.5282850328472857,85.657750455249,60.40113766244188
42111.0,30.870793854337354,2.0829877817657545,3.3253807831583737,79.9039886117513,48.45898697271589
253149.0,44.637742989306695,10.180725048292821,12.201523496264846,41.0151547498856,15.894111294224516
19043.0,21.005093735230798,2.828299852275088,3.7418636742156672,80.93398986642009,61.922549379651365
53556.0,11.20322652924042,3.4783563504461026,4.655314780227501,79.745204806681,50.16036218984571
23043.0,69.43540337629649,5.0244157885794625,6.0852086660789295,56.6698266843623,45.023016954386215
216622.0,51.2413328286139,6.625388599364593,10.628405492567234,54.4422317178755,34.655512562057986
11264.0,35.51136363636363,2.773356568646025,1.9880377400846367,77.7700942073812,67.88686127576139
22273.0,35.9179275355812,2.893533573740954,3.7622774700418833,76.02314477041429,61.33288000061319
10717.0,27.99290846318933,1.3510406867680402,2.576669386356813,70.6090530072274,61.22723318063168
18480.0,27.056277056277057,2.471052237087976,2.3613824689316507,84.5810520233167,66.39571613591279
6798.0,44.1306266548985,1.6544319031034302,1.0776633080632063,85.99079924679171,63.49643801061921
1388193.0,88.38828606685092,7.7714627223240464,25.3612829007101,73.2640835479645,17.929071583081587
15979.0,12.516427811502595,2.3900948375550226,3.7902559827473783,84.7333548298687,64.19455199235934
39363.0,63.5114193531997,4.157845811311383,3.1272750674620826,71.41285789642458,53.43473657717929
20528.0,19.48558067030397,3.934285015223166,3.120113150851596,80.6528202974926,51.7959117322657
14589.0,0.0,1.552589464316541,1.5794620913776487,84.7899347617246,64.35509924362877
5867.0,17.044486108743822,0.3454078322003494,1.6235827458351195,86.24996637336443,69.70381651728952
50899.0,25.540776832550737,4.199697980417285,7.133046332380968,74.3736336433348,42.90793740645485
15596.0,12.823800974608874,1.567774540081888,2.105193066672128,80.9102964234083,59.46962847108795
17297.0,40.46944556859571,5.364813380186536,5.9648490665993075,80.16822014124091,57.0487514709432
11241.0,17.79201138688729,2.40467305640646,0.7417994020017887,84.857911910894,70.512568576856
10608.0,9.42684766214178,1.9833180693403296,1.3899572886056972,82.91865511821179,51.06261333318953
51286.0,56.54564598525914,7.3807860503039295,7.7634622520113465,50.39934009103,48.28416241576745
8969.0,11.14951499609767,0.958874098959783,1.060342060001845,89.19678009079901,75.0511224507032
34594.0,40.46944556859571,2.9699399388095578,4.200795175626357,55.4626946013293,51.27000711067663
11621.0,17.210222872386197,0.3400085453956961,1.1462139334307078,85.1020938626366,70.3813502990043
9437.0,0.0,1.5387778550280808,1.4704036957965048,71.38501315258121,58.32515414683233
12016.0,0.0,1.6123967530942622,1.049699815225027,84.733116996661,70.11679713550683
48837.0,26.619161701169194,2.7572919227639456,2.577070719960888,84.13339599604221,60.583721848066645
31477.0,28.592305492899577,2.3499955189546737,3.4721644105435274,80.9865886954222,59.58928451716747
18183.0,5.4996425232359885,2.0531687369551475,1.8967573200994623,83.65428686571529,67.87021446785944
20364.0,4.910626595953644,1.9889408161464588,0.9206018574784424,83.50785946456371,71.54784542925978
14312.0,41.92286193404136,3.1062787909078566,5.222926342354716,65.4829863676825,50.11396498496704
31275.0,19.184652278177463,2.8631897587038777,2.603542151687748,78.8793989802831,60.33592961344354
28955.0,6.907269901571404,2.2059821119207377,2.9531380917919523,77.7639006926797,51.143205007261685
92706.0,76.58619722563805,4.168315864529958,4.807385195041478,60.096720576676,34.995357575132516
16658.0,18.00936486973226,2.6305519062699885,2.264678201591622,78.4761141288689,63.19009120648879
67292.0,34.17939725375973,4.35180111300517,4.888870286698759,78.3802474152253,49.10233656106728
15620.0,6.402048655569782,2.423771001587296,1.2258998123051597,87.9220182106852,62.10844262420312
28162.0,14.203536680633476,2.7745118161327955,4.4633697035559265,84.9499707795135,54.86328900183747
30725.0,48.82017900732303,2.595988424339932,1.997429849740721,79.7314334318293,54.460268182561464
5174.0,19.32740626207963,1.9899567636975888,0.0,88.440831836489,63.324013059970255
46600.0,15.021459227467814,4.054212746196118,4.196857844092452,81.1195660403253,54.21458894991675
23774.0,12.618827290317151,2.806275627672869,2.5820020105006285,73.41082521715892,48.05874058965494
10703.0,0.0,2.491812069119223,1.6540993570966007,83.8124929266917,64.6897168037829
15418.0,25.94370216629913,2.237905078969814,2.0099237941517174,82.5002123809546,50.74424032412029
15976.0,37.55633450175264,1.410951404983101,5.968757615545642,60.482657552092896,55.15770121924631
20371.0,39.271513425948655,4.572926209161449,5.3127085338602775,84.4091463159457,52.34393352292741
6044.0,16.545334215751158,1.026518420611648,1.0663645156287889,86.5094269078097,70.35027526988607
7261.0,0.0,4.111689567356058,2.0030462351992546,79.4417672531221,53.849872812627076
55759.0,19.72775695403433,2.726660272561466,5.194356477251123,83.0171860500181,48.896801828244044
20139.0,34.758428919012864,10.773395592709727,7.937680958966037,70.7535511059565,59.06136270374942
12888.0,23.277467411545626,1.7378460219207514,2.0916428177970383,66.8723519222488,54.048807228272935
20062.0,24.922739507526668,1.87007815795932,4.2588164621882685,65.0113418903515,59.44221297746011
13918.0,7.1849403649949695,3.104483795656692,5.3336093994049465,84.0249657963216,43.97234426587982
19305.0,15.54001554001554,0.8084340050185261,0.7040658780266931,81.026783072471,74.05579041607133
8504.0,23.518344308560682,2.7743691555213763,3.898475058183817,63.010260275165216,49.8041731295172
14200.0,0.0,2.252250654498817,4.018889175941276,77.5833714893083,53.97309340147731
8642.0,11.571395510298544,2.2915561679522347,1.2280144976824623,82.78452001477442,51.678182051028394
8965.0,44.617958728388174,0.907860392507275,0.4683677856064694,84.0194135815087,70.30282572638326
12376.0,0.0,2.0581264820918306,2.0995807426293482,83.43669275581091,59.18983426891431
25646.0,3.89924354675193,1.5182250203846253,2.303731523390787,86.26548680032091,57.80142608639493
114449.0,37.57131997658345,4.140498719479831,5.8199628786216575,78.4987045344708,45.573904213805655
14235.0,21.07481559536354,1.804739554948411,1.0305936717948063,56.6947759286991,65.97036884442578
